rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
6230,jack,fox,2,kingsbury street,fernleigh,myrtleford,2905,,19890209,31,04 21624490,4332887,4
8040,teegan,miller,207,dexter street,,banyo,2710,qld,19971214,,03 06721720,7820059,8
46800,isabella,mai,23,unaipon avenue,,mooloolaba,3850,sa,19841007,23,04 24490883,8841774,5
11770,freya,bartel,19,pinkerton circuit,,blayney,3082,qld,19580928,36,07 11359712,1548392,2
37230,sara-louise,cameron,10,narrabundah lane,the braes estate,aspley,2565,nsw,19880325,,07 66535226,4008033,6
44280,david,bartolo,82,kootara crescent,mutundu,cobden,3076,nsw,19210715,30,02 12767115,3514848,4
28280,joshua,ferguson,78,o'connell street,,buderim,3888,,,35,07 67135750,6384530,4
9050,april,maher,9,veale street,locn 9836,seaholme,5540,,19470402,23,02 28298521,2392391,1
1860,amber,rowe,24,jenks place,,wanneroo,3805,qld,,,02 27719422,9496282,4
7600,jackson,kainulainen,16,adinda street,barrabool,kelso,4305,vic,19341104,29,07 42372322,1928434,7
47480,jaggah,barone,62,greenvale street,,sandringham,2546,nsw,19341127,35,02 61115815,6820023,7
19350,jessica,simpson,6,folingsby street,,miners rest,6076,vic,19400810,,08 61974536,5520315,9
2920,teileah,kerfoot,135,namadgi circuit,myrtledale,shepparton,3995,nsw,19200209,,04 90385390,5829110,0
7190,larissa,fox,4,hansen circuit,glenroy farm,nedlands,3012,nsw,19050221,,02 90997946,9788902,4
48860,zara,lockwood,44,goyder street,,ingleside,2290,vic,19391104,36,03 33911277,4067427,6
39860,joshua,harris,121,cato place,greenstone lodge,kempton,2825,sa,19391219,35,08 78901035,9877750,9
46630,alex,harris,3,brookes street,fentondale,randwick,2541,nsw,19200323,27,04 32099527,5413452,9
35600,jordan,firminger,,carlile street,nambucca heads medical & professional ce,tea tree gully,4012,nsw,19400727,,07 35355373,4073644,5
46600,emiily,coventry,15,mcmillan crescent,,benalla,4815,nsw,19650614,29,04 76398876,6531703,4
28190,talia,halliday,41,cassinia street,summerhill park,cloverdale,2232,nsw,19631208,29,03 75391794,2366961,8
46400,ky,pemberthy,23,connibere crescent,the view,woolgoolga,2097,vic,19320115,22,04 98636682,3121645,6
43440,joel,holdsworth,2,markham street,,mornington,4178,,19330612,40,08 01722382,5758165,6
33800,bailee,cocks,58,eyre street,air force memorial est,liverpool,5253,nsw,19110720,30,08 96766524,7061486,0
34030,alexandra,williams,2,tazewell circuit,,colebatch,2060,nsw,19740516,28,,8849105,4
36360,henry,heidt,50,somerville street,wyaldra hmestd,erskineville,4814,qld,19310325,29,02 70230047,1283220,0
31060,zachary,stokman,99,faulkner place,rbm 4330,richardson,2365,,19840619,20,04 87617812,3357144,7
26500,jemima,donnell,4,crichton crescent,,mitcham,2750,nsw,19320313,33,02 91421922,8931499,9
14650,rebecca,bullen,26,julia flynn avenue,apmt 1407,st arnaud,3170,wa,19061001,,08 21346746,1632429,4
39680,jinni,fuller,50,,,ballarat south,6057,sa,19340527,,08 25037657,2419659,8
37020,alana,doherty,5,fitzhardinge crescent,,kialla,3130,qld,19330916,30,03 13022526,7538314,6
35350,samantha,galbraith,164,denovan circuit,,ambarvale,2770,vic,19940915,22,07 61385429,3728327,2
2550,vendula,timson,6,loddon street,,tusmore,3186,,19230512,31,08 74925936,6003686,2
14920,melinda,moromalov,73,watchorn close,wynona downs,mccrae,6056,nsw,19871206,30,03 78040162,5732356,4
47560,samantha,mcleod,42,hansen circuit,,fairfield,4869,nsw,19050224,33,02 32075573,4020452,4
40,jarod,harris,13,hoseason street,,glebe,2039,nsw,19910211,26,04 76565848,1223205,4
14980,laura,miller,53,,st james village,penrith,2390,qld,19251103,23,02 86429250,9762075,4
49320,tess,allen,8,chuculba crescent,,south perth,3107,,19610416,39,07 04983891,7863986,7
26170,,santic,414,maribyrnong avenue,kiloran,killarney vale,4891,wa,19140108,33,04 18133660,8523957,7
32730,liam,,32,evergood close,,pemberton,2340,,19390122,,08 84429774,4008554,2
12430,katelyn,chapman,26,coglin place,clearview,hill top,2870,nsw,19220812,27,02 93904761,8311438,1
25490,oliver,forbes,95,broadbent street,strathvea,thornbury,5063,nsw,19360311,27,02 37080002,5667555,4
22990,reganne,bibic,5,william wilkins crescent,,christies beach,5066,vic,,30,03 93423092,7142552,3
42540,michael,moir,27,wallace place,amaroo,forcett,2614,vic,19020814,,08 38877564,5768397,4
34220,ellen,,10,atherton street,the lodge earlhaven rtrmnt vlge,templestowe,3076,sa,19030520,32,02 44650295,6827922,7
43360,ryan,frahn,460,bingley crescent,,elanora,0810,qld,19310410,29,,4435448,0
34560,cooper,ellis,1,hannan crescent,,shailer park,2166,vic,19321207,30,04 96321750,3440786,6
47050,lucy,woof,,percy crescent,rainbow end,kingston,2086,qld,19630714,18,03 86460833,2809237,8
22170,stephanie,mccarron,38,,,the falls,4350,nsw,19791226,25,07 19233828,2043270,0
35110,lukas,malone,26,follett street,,werribee,3757,,19441230,24,04 64133141,6846931,8
25380,liam,everill,37,bunker place,raylain,quakers hill,4020,nsw,19630323,27,,6738712,7
18650,sara,barr,20,meredith circuit,,maddington,2145,,,31,04 62864914,8689751,2
39790,nathan,heath,10,belconnen way,,campsie,3916,qld,19920116,23,08 34629943,4347745,3
29980,olivia,wilson,19,gungurra crescent,,mckinnon,7320,wa,19060617,,03 09031693,7288641,4
1550,thomas,driver,106,gipps street,,fitzroy north,4075,vic,19060430,32,02 72917616,3272196,1
36280,chloe,scott,21,belmore garden,,drummoyne,2250,vic,19061118,39,02 80149154,2429905,4
12140,emiily,mills,9,whatmore court,,oaklands park,2259,vic,,35,02 62301889,7412961,2
49700,william,furlong,55,tauchert street,,bentleigh,3019,qld,19470417,20,04 04414897,3653463,0
29950,jacqueline,ahern,288,goble street,,dandenong,3148,nsw,19950729,32,,6264355,3
35000,lily,griggs,62,wilshire street,,wagstaffe,2456,vic,19640829,22,03 91831831,1974634,8
28710,tahnee,tame,129,joske place,kimberley,forster,3079,nsw,19320923,29,07 07366223,2686208,0
3210,sienna,duddy,9,zox circuit,,belmont,6430,,19470328,18,03 39193628,2086566,7
15710,blake,white,52,wilkins street,bellevue main hse,penrith,4306,nsw,19201026,37,02 57597930,6663529,5
49230,jacqueline,lapeto,3295,yiman street,dingo heads,emerald,2843,vic,19010420,19,08 39794758,4342515,2
13570,april,horton,140,cowper street,park farm,balcatta,5108,nsw,19690911,,04 56387242,1361320,4
16390,courtney,pink,2,tindall place,,bribie island,2122,nsw,19300610,26,03 36173161,8313690,8
24480,holly,duffy,17,groom street,,box hill north,3233,wa,19470509,23,07 07878776,2501335,3
41840,jessica,collins,21,totterdell street,,boondall,3977,nt,19250918,32,08 86995145,4515483,3
2260,dean,mckenzie,138,nicholas street,,brighton-le-sands,2125,,19990704,31,02 50115312,9864757,8
42270,jack,mattfeld,29,booroondara street,,southport,4272,vic,19610721,24,,6016052,0
47280,libby,french,91,messenger street,bellmaine,hurstville,2303,act,19071128,,03 54021768,5478850,9
19600,julia,,68,inlander crescent,,leeton,4455,,19540711,20,04 11446897,4655249,1
33330,charlotte,price,48,woodfull loop,,buxton,5087,wa,19121125,33,03 70668641,9549673,9
29530,charlotte,brackstone,2,buckmaster crescent,,kingsley,2400,qld,,27,07 51201325,3113952,6
34000,joshua,tilley,12,henning place,the meadows,north geelong,2291,qld,19450311,25,07 79250946,3966884,8
14370,matthew,forshaw,203,bolali place,,greenvale,3260,qld,19301029,29,04 02229197,7786069,3
21090,,spooner,13,couvreur street,,wodonga west,6059,vic,,38,04 57927773,9879897,3
3880,jack,schultz,17,ledgerton,ben bawbee,flemington,3181,wa,19321012,28,03 71816006,1556593,0
48580,isabelle,gulson,2,kalgoorlie crescent,resson,morningside,2761,vic,19940128,32,04 85279453,2214411,9
34430,ash,annese,34,weavell place,narira,portland,5453,nsw,19541020,24,,7261990,5
8530,james,caine,14,castley circuit,,ingleburn,3129,qld,19490817,35,08 13859978,3762341,6
780,evangelia,stephenson,302,macgregor street,,baulkham hills,2135,vic,19590107,28,08 73758400,4843135,5
1240,eleni,north,29,parkhill street,oakover,warner,3630,qld,19960109,27,03 38463529,8431624,8
22960,georgia,ball,20,faucett street,,kings meadows,3941,vic,,31,02 75583533,8955684,6
9690,brianna,miller,145,brockway circuit,avaleigh,badgerys creek,2070,qld,19501204,28,07 43321089,7477934,3
23200,zachary,nolan,15,muntz street,,edgeworth,3799,tas,,34,02 12799564,1908033,4
13740,isabella,elliott,1,lobelia street,,tamworth,2777,,19300518,,08 26737749,1321377,4
40080,alec,siktars,42,ewing street,,,2452,qld,19980531,25,02 58617853,4213790,3
29590,kyle,tree,10,leichhardt street,cruachan,rasmussen,2505,nsw,19961215,19,03 79072648,9949442,5
40200,blake,ryan,,mcconnel crescent,bungaree,gardners bay,3011,vic,19550612,32,03 76231248,7303285,8
41680,montana,russell,166,glencross street,hyland downs,beechworth,3101,vic,19400816,41,02 84082435,9161223,4
27500,chloe,duniam,5,box place,,lakemba,3060,nsw,19260308,31,,5606065,1
21520,aidan,lisk,119,oman place,ca brown vlge,west lakes shore,5126,vic,19140223,28,03 98852402,1903562,0
36490,emiily,summers,2,wyselaskie circuit,,moree,2326,tas,19920922,30,08 24574219,6310023,4
31300,jay,smith,95,bimberi crescent,merlot,new lambton,3082,sa,19330818,28,03 43057469,6404005,4
40960,garth,groom,39,chandler street,cramarric,officer,3931,qld,,,03 59796705,5109836,3
22730,talia,hart,15,phillip avenue,,kogarah,3630,,19760911,23,03 53816110,6881742,9
13760,kirra,king,584,chermside street,,westwood,3429,vic,19270306,20,,2603667,7
40290,edward,thorpe,29,dawes street,,malua bay,2192,nsw,19760408,28,07 91220519,7229335,7
31580,benjamin,beer,15,oliver street,,albany,3181,nsw,19961129,,03 78398607,7334219,4
49990,aidan,mckenzie,484,winser crescent,garden city,campsie,2625,nsw,19000806,22,02 11588351,5075977,9
48960,katelin,,50,ebden street,wongalee,mount best,3089,nsw,19050315,29,04 33005939,1407097,3
13820,amber,mitchell,10,fimister circuit,,maddington,3127,wa,19520202,33,04 01763792,2909498,8
2140,jordan,cook,8,clive steele avenue,,pennington,4558,,19980617,31,,7817228,5
14120,callum,mann,6,mulder place,fl 3,tolga,4750,,19810521,33,02 02912769,2118423,0
20720,harriet,cox,7,hurtle avenue,,hoppers crossing,2880,nsw,19091201,35,04 60390006,4971622,5
37470,peter,lamont,13,,lansdowne,ulverstone,2600,vic,19681107,32,02 67578297,5891749,9
29970,tiahana,hawkes,339,lambrigg street,,taree,3218,nsw,19861122,,07 54243170,1549328,8
33830,oscar,foulis,31,,gracehaven nursing home,walcha,6063,sa,19571118,28,03 49112208,6930093,7
41040,kylee,mazey,40,wilkins street,,lavington,5608,vic,19421017,,03 54183226,8382922,9
500,jai,parsons,1,farrell place,new lawn,norwood,5076,nsw,19740420,29,08 78629915,7432815,7
27880,chloe,cable,245,saywell place,,east brisbane,2573,vic,19710703,26,02 25274768,4397990,9
13250,shandril,carter,12,kauper street,north corinya cottage,wendouree,2000,vic,,24,07 43909801,4268444,7
42070,nicolas,muhlhan,77,belconnen way,samuel plaza,burleigh heads,2830,qld,19010226,24,04 43871819,7750581,8
11680,emiily,blackberry,20,druitt place,,highton,6395,sa,19300521,36,07 70285863,2385480,8
8760,mila,ziegler,13,suttor street,colglenn,forest hill,4060,vic,19560501,32,03 15447966,8682905,1
39210,imogen,janssen,250,leslie street,center cinema bldg,wynnum west,3189,vic,19620107,,02 27694958,5753438,6
6320,claire,coles,10,copland drive,,hallam,5097,nsw,19031113,19,,8984488,1
18960,holly,dunstone,21,waddell place,,rye,2144,nsw,19971030,38,,7841126,7
36220,sybella,nalsen,25,,park landing,beecroft,4870,qld,,37,07 65768265,5189514,7
41180,,tape,74,daley crescent,,killarney heights,2330,wa,19600204,,08 10306237,4403648,4
2380,alexander,hazelwood,10,holden crescent,,guildford,3340,qld,19700726,26,07 14525635,7705183,5
13870,jade,parry,11,denovan circuit,jaymark,ormeau,4171,nsw,,21,08 85291177,2464807,4
18230,caitlin,jongewaard,13,collits place,,toowoomba,2161,qld,19970625,23,04 69238975,8561056,7
17750,bethany,jeftha,235,darebin place,raffa estate,greystanes,3505,qld,19250619,35,07 47722441,1239897,7
13100,georgia,finnigan,8,emily bulcock crescent,,devonport east,2226,,19941212,41,,1531329,4
33470,jemma,pittaway,33,balfour crescent,watervilla house,shoalwater,4064,wa,19900517,,07 35890750,5793277,2
46620,tom,marsh,92,mceachern crescent,,surfers paradise,4868,nsw,19820704,34,03 01951761,9377903,4
10610,dakota,nichols,3,monaro crescent,,teralba,4217,vic,19170309,33,03 72326328,9024656,6
47870,xanthe,knight,82,solomon crescent,,katherine,4152,,19471105,18,04 01773846,3315102,6
27590,brydon,purvis,361,macvitie place,,keperra,2231,qld,,35,08 15307633,4889710,6
49010,thomas,patterson,34,leita court,,kedron,2093,vic,19430514,26,07 77192639,3307407,2
280,danielle,appleton,28,rohan rivett crescent,bayway village,gol gol,2760,nsw,19341223,32,03 67600294,9832498,2
33520,darcy,johnston,14,sellwood street,,queanbeyan,2478,act,19100628,26,,9886519,2
13210,emma,faull,24,gamor street,miami caravan park,pinnaroo,2594,vic,,27,03 73342627,6440756,0
12400,abbey,andrews,14,horrocks street,,buderim,3064,nsw,,30,03 39093798,1429813,3
23750,laura,hanrahan,14,holden crescent,,eden hills,5035,nsw,19731030,22,07 25969956,2399430,5
32630,phoenix,mackrell,25,william webb drive,warrol,thornbury,3068,sa,19360630,33,,6333029,6
26900,courtney,scheer,8,bamford street,flt 10,yeerongpilly,2357,qld,19570821,22,04 25169271,1588349,2
48270,elle,,22,laker crescent,,corryong,5063,nt,19470923,34,07 81216356,1884216,3
1590,sarah,dokonal,65,kadina crescent,,newstead,2000,wa,19090201,,04 89464878,6203102,4
41150,chloe,lobban,12,sollya place,,bentley,3183,nsw,19690709,27,03 86997823,7924079,0
440,steven,garratt,4,serpentine street,the villa,beachlands,2549,tas,19280602,28,08 50755812,2199645,3
23410,aidan,reive,21,arabana street,ricodie,camberwell,3053,nsw,19910719,,03 73546326,4111229,1
45440,ethan,lock,5,sayer place,bunyule,balmoral,4825,tas,19981121,34,07 90776536,1315190,2
41790,emiily,mcgregor,18,archdall street,edwina court,claremont,4352,wa,19980710,32,02 58321353,7783215,5
20650,coby,miller,28,beadle place,kenda,enmore,4680,nsw,19570223,19,04 78935018,3069447,4
1170,alec,comley,193,madigan street,yeramba,riverview,7320,nsw,19441206,36,04 02090814,4382928,4
2950,dean,john,5,allen place,,norman park,3071,,19691021,17,08 69232843,8797395,7
35930,ruby,allen,,clarendon street,,woy woy,2086,nsw,19440719,17,02 63631093,7590316,7
19870,ned,ristrom,45,hurtle avenue,,port kembla,3618,nsw,19860325,22,02 56468730,6079725,9
5220,jaiden,reynolds-rowe,28,fellows street,,firle,2148,vic,,30,08 88104282,7209388,3
41170,kadin,basheer,140,carron street,,spearwood,3142,qld,19250814,,,8030070,4
44350,samantha,cock,67,disney court,,lemon tree passage,2773,nsw,19430416,21,04 50703396,8753396,4
20640,chelsea,lewis,119,pohlman street,,lara,3148,nsw,19090329,,03 10399803,5513925,6
21470,talia,graham,284,mirrabucca crescent,dunrovin,girrawheen,6163,vic,19910411,30,04 31996796,7844317,8
13140,jake,martin,4,jacka crescent,,,2340,vic,,28,04 28506342,2083724,5
46130,jake,eickhoff,30,pennington crescent,,merimbula,6053,,19950619,26,07 09315781,6279577,8
48450,andrew,outtram,14,nina jones crescent,,redland bay,3003,wa,19120220,,08 42601598,5032650,4
4650,ashley,knight,17,ryle place,,parramatta,2750,wa,,28,03 06459281,3398601,7
39590,shana,,54,mcbeath place,,sinnamon park,4121,,19860124,32,02 79417602,7797697,8
38380,phoenix,howard,6,forwood street,hyfields,somers,2251,qld,19990402,38,04 72359325,2923244,6
1150,luke,king,78,pearson street,,,2880,vic,19710726,26,02 60739543,2927704,0
45720,alex,king,7,oldfield circuit,st andrews aged care,golden square,2357,nsw,19980824,,02 00889903,5795574,4
39170,harry,lawson,2,mann place,mayfield,mount annan,4811,vic,19850626,29,02 64819776,3798327,3
34160,haylee,mcdonald,211,mighell place,,glen waverley,2077,nsw,19810118,,04 36249390,1364148,6
9460,jasmine,,63,mccawley street,,biggenden,3088,qld,19970508,25,08 81582783,2880414,0
9930,tiahnee,nelson,16,coutts place,,spring gully,6058,nsw,19271214,36,03 76598573,1557691,9
13360,,tilyard,16,,cambrai village,ryde,4558,vic,19530614,20,07 25946650,5412760,0
36330,yana,tobin,18,whiteman street,,craignish,7256,,19290625,18,03 97054329,4196158,6
23870,zachary,pile,16,lochbuy street,brendan grove,grafton,3150,qld,19890518,,03 67233371,7659853,5
42610,lachlan,harris,42,bandjalong crescent,brentwood village villa,chermside west,4700,vic,19980624,26,07 54768474,1651255,8
35020,callum,siebert,18,britten-jones drive,,franklin,2069,qld,19271019,31,08 08020207,8749774,0
9710,holly,sturman,1050,zwar place,,safety bay,3029,vic,19281013,31,02 98030055,5997857,1
32870,alana,robinson,23,sidaway street,castle top,rockville,3131,nsw,,34,04 49818927,3008859,6
17500,luke,strange,70,beasley street,,deniliquin,2469,wa,,31,08 13961684,4258636,4
14330,erin,clarke,40,augustus close,boonah medical centre,urangeline east,2739,qld,19130901,30,02 77990024,3423273,1
45910,toby,byrnes,44,monkman street,,castlemaine,2047,vic,19781201,35,02 41444979,2125757,1
35200,lachlan,mason,,canberra avenue,alcheringa,perthville,3055,vic,19690404,24,08 46808382,4319398,3
25500,jade,gailit,175,forbes street,,gladstone,5038,nsw,19400210,,04 62208780,2356789,4
26320,liam,sowter,22,sulman place,karinda,buxton,6009,nsw,19750310,22,02 89507296,8157538,0
8140,joe,johnston,10,adamson crescent,trevanson,lesmurdie,2007,qld,,,07 86847028,2598555,1
24700,madison,farrell,30,malara street,aptmt 206,eight mile plains,2350,nsw,,26,03 01839756,6371270,8
40510,sophie,leske,344,ballumbir street,currawarra,yarram,5163,vic,19391221,28,07 19028836,6236783,5
47340,william,somerville,5,gratton place,shamrock park,bracken ridge,6151,nsw,19960605,30,07 48866285,4156994,1
29940,tayah,clarke,55,noarlunga crescent,black wattle,armadale,6401,qld,19600131,26,03 11452255,8269839,5
29350,jeremy,wilcox,7,streeton drive,,ferryden park,6169,sa,19860305,24,,2987814,2
21970,catherine,euro-grand,33,rylah crescent,,beaconsfield,4218,qld,19491106,31,,9018538,1
37900,danika,thurlow,72,molvig street,,hillarys,5019,,,30,08 46106624,1657027,5
44560,renee,cook,22,hugh mckay crescent,,ingleburn,3226,wa,19860731,33,08 39562152,9239541,5
44510,dominic,felusch,220,majura avenue,yukana retirement village,thornbury,2752,nsw,19360208,24,08 77336508,5316301,3
23430,madison,hall,1,pridham street,,mountain creek,2605,nsw,19121226,36,07 65159810,9712137,3
47510,emiily,,16,westgarth street,danville,boronia,2280,,19890306,,02 06199814,8416294,8
35960,deakin,smith,14,friendship street,,hazelmere,4019,qld,19650717,33,02 25471115,6271023,0
31530,benjamin,murphy,24,dexter street,,avalon,2171,nsw,19181001,,03 24630747,1374237,8
40000,amy,cousins,15,freda bennett circuit,cranbrook,athelstone,4217,nsw,19081013,,03 06660066,6301364,9
19900,lia,cocking,7,wyselaskie circuit,,greenwith,5173,vic,19010402,,07 11482349,7133226,8
49760,zali,bungey,65,noongale court,,caboolture,2450,vic,,33,07 91971914,4524158,9
7350,madison,badcock,91,curnow place,villa 34 henry kendall bayside,broken hill,4370,vic,19060204,19,03 60930195,3271249,6
26530,william,ireland,210,popplewell place,,warrnambool,3029,vic,19161115,23,02 76626396,1265077,6
32240,sophie,cahill,47,shackleton circuit,sec 48,warrandyte,4553,wa,,32,02 96780203,1447410,6
19810,sophie,sheahan,31,dalley crescent,,cannonvale,2710,nsw,19971028,40,02 27108009,7313050,1
16600,tylah,barratt,32,maplestone place,,morphett vale,3765,nsw,19150725,18,07 50630247,2616347,2
10560,hayden,geppa,45,o'reilly place,bridge creek street,narre warren,4221,vic,19660418,29,08 10813045,8277584,5
48670,charlotte,keith,16,nott street,oakwood,mascot,6328,nsw,19300102,38,03 03304925,8543021,7
10100,emalene,smith,,burramurra avenue,,kangaroo point,2031,qld,19731109,37,03 45661603,4016752,2
21680,lauren,emery,41,barr-smith avenue,,mosman park,2340,vic,19611026,21,03 23831736,2098536,3
13720,billy,batsiokis,43,,lagoon farm,pialba,2485,nsw,19220304,34,08 42288417,7137193,5
27700,jessica,dillon,5,clift crescent,woodlands,bundoora,2140,nsw,19910331,24,07 03251530,9800804,6
24930,emiily,clifford,94,ulverstone street,the retreat,,2319,qld,19620302,28,,2166105,1
35210,chloe,gardiner,12,cullen street,bearnsvale,parkdale,4421,nsw,19300618,33,04 62238047,2327709,0
39010,emma,cullen,14,northmore crescent,,lilli pilli,5108,,19041016,24,04 43623871,6058093,0
7920,brooke,probert,160,henry street,,walloon,4810,sa,19111123,27,08 77241981,9958254,5
16230,jack,webster,1,,,belmont,4741,vic,,36,07 48920674,5225724,7
30680,meg,chivell,17,drake brockman drive,inala,salisbury east,3126,wa,19810528,,07 33902325,3751308,3
28830,dante,holloway,3,henry street,pine springs,wulguru,3806,qld,19221226,30,03 99288522,1624612,6
13230,callum,mcgrath,15,callemonda rise,fern hills south,eltham,3135,nsw,19930530,28,02 64264519,7363033,5
2840,emma,butt,8,tullaroop street,,mount claremont,3011,,19540118,,03 93500641,7449548,5
6810,lachlan-john,hunter,18,carstensz street,blairmount,hebersham,4034,nsw,19950310,37,,8798173,2
33540,shandril,parsons,43,richardson circuit,,largs bay,2714,nsw,19420416,31,02 88263681,5605510,7
13270,ryan,condo,45,boustead circuit,springfield,cowes,3216,sa,19020626,,07 57583591,9960511,9
5560,chelsea,liebich,85,sid barnes crescent,,,2420,qld,19810427,,02 77630989,7432244,2
20060,lachlan,prime,3,henning place,,swan hill,4556,,19210727,25,,6822661,8
5990,christian,saraswati,165,barringer street,parklanes,wendouree,2031,vic,19990313,25,04 86252719,6066938,6
32680,patrick,robertson,78,reveley crescent,,yennora,0820,nsw,19111223,29,03 04297302,4240845,7
5190,cameron,smith,7,burns circuit,rowethorpe,alice springs,7112,tas,19610514,27,03 93586331,4264454,6
37820,alice,,40,harcourt street,,craigie,2605,vic,19380623,22,08 49671608,5843802,0
1680,mattheo,gates,1,wilkins street,,kingsley,4121,sa,19370111,33,03 56787036,3661937,5
12080,zarran,rogers,46,solly place,,traralgon,2041,qld,,,02 07860019,9012337,0
17970,kate,young,25,chippindall circuit,roslyn,concord,3806,,19920703,,08 64285935,9936894,5
8540,mikayla,moulds,46,moogerah street,seldon,mount waverley,4559,nsw,19051125,,02 90574172,3202181,9
33530,danielle,howard,,sweet place,,cressy,2170,qld,19970921,23,02 26147260,2693858,7
47930,riley,mcivor,9,hannan crescent,,hawthorne,3000,nsw,19240219,32,08 89370975,7930001,0
40860,nathan,horton,6,grimshaw street,,palmerston,2330,qld,19440312,29,03 73924213,9695758,4
30610,lucy,ryder,11,baldwin drive,hartford,labrador,2070,sa,19690212,27,,4294847,0
24860,karli,cruz,62,springvale drive,,benalla,3152,,19271003,23,07 81465853,8876213,6
12990,macey,talbot,10,ashkanasy crescent,,ormond,2666,vic,19900922,22,04 78842419,3766783,1
24970,lukas,breden,22,horrocks street,kurrajong,clayton,5067,vic,19610907,27,08 35418594,6822181,4
33220,sybella,esau,12,marks place,,moore,2620,act,19700527,18,08 82145318,1934816,5
19660,alicia,edwards,34,temperley street,,coolbellup,3185,nsw,19061018,39,04 34685557,7120089,7
18300,jade,eiszele,26,kangaroo court,,high wycombe,3150,sa,19290125,29,04 54874023,4532924,8
31610,olivia,dawson,7,fawkner street,,loganholme,4871,nsw,19380826,29,03 50446916,9063089,0
22840,jack,barry,57,knoke avenue,,gosford north,3187,nsw,19901005,21,07 08673841,8978848,5
48200,jaiden,dangerfield,14,damala street,,georgetown,5023,vic,19941118,21,07 02363253,2418931,4
8970,emiily,rigby,158,marshall street,,murwillumbah,3222,nsw,19140328,26,04 33720961,4270867,6
43600,amy,brooks,33,waite street,,mailer flat,4882,vic,19880713,,08 53078440,2760558,0
26010,madison,ling,910,nott street,,north rockhampton,3174,qld,19870920,,02 19510212,5312145,2
14470,brodee,smith,32,kingsmill street,,rosanna,6450,nsw,19301020,29,07 82537897,5313192,2
1560,aimee,roberts,186,buckmaster crescent,the springs,jan juc,3174,sa,19450906,20,08 35558742,3027665,0
38150,jordan,baker,11,northbourne avenue,,,5330,nsw,19420602,20,03 37618735,3118895,4
48890,sophie,lee,11,wattle street,,lake grace,2567,qld,19300531,,08 21414948,6799810,4
20990,oliver,ferguson,65,lander crescent,,petersham,2165,nsw,,34,08 02779719,8553241,7
31640,olivia,messenger,112,newdegate street,,gracemere,3788,nsw,19920814,29,08 58940653,5753321,5
39380,chloe,baker,588,perrin circuit,,sandringham,3204,nsw,19190403,22,02 82537427,8662805,9
33070,olivia,kent,17,alexander mackie circuit,mayra,palm beach,2047,vic,19380922,,04 31746746,3923873,7
19200,sophie,brookes,15,john young crescent,strathavon,mildura,5116,act,19530727,,02 94114218,3434988,1
10520,emma,frigo,17,garrad court,,deer park,4561,vic,19990413,,02 58600678,6132230,4
46910,kyle,smith,20,goyder street,,nelly bay,2428,qld,19511114,,03 49741379,5821420,9
32780,neneh,haywood,20,mugglestone place,grantville glen,boisdale,2037,vic,19110406,31,02 05019725,2410583,2
36260,nicholas,lamming,6,,,glen iris,3136,,19960103,,02 48455946,9252754,5
35300,lauren,laslett,,carstensz street,pemberly,hill end,3105,wa,,30,08 73091023,8111895,1
8290,nathan,pederson,18,armstrong crescent,williangi,turners beach,2350,nsw,19270212,,,3971805,9
6490,fyynlay,paterson,11,euree street,little springvale,collingwood park,6169,qld,19661003,28,04 71455351,7170313,0
7500,livia,abdulla,32,atkinson street,villa 213,frankston,3083,vic,19520812,35,03 00871843,5428856,6
35440,ava,wilson,7,mulley street,byron siding,gayndah,3031,nsw,19470823,,07 97737313,7949986,5
43930,,seymour,53,corbin place,,fern bay,6530,nsw,19080404,31,07 22828864,8690145,1
43860,matthew,johnston,15,callister crescent,,belmont,3056,,19740420,25,08 62731496,8531397,9
12290,liam,malcolm,7,ryrie street,jobomi house,tarragindi,4114,qld,19471226,35,04 30554838,4014335,7
3940,bailey,davidson,39,temperley street,florida apts,forestville,3150,sa,,,02 76978444,5443244,3
3040,lachlan,curtis,19,dale place,,ungarie,3028,qld,19870906,24,07 79183195,6224611,2
3480,savannah,warburton,17,wambo close,,collarenebri,2112,,19690110,20,03 42548839,8612132,4
4660,caitlin,panawo,266,lidgett place,,ingham,3028,,19231017,33,04 02919656,1269996,8
1620,jacynta,kessner,27,tauchert street,,wahroonga,5063,qld,19370624,27,08 61313982,8731381,7
720,jesse,sutherland,3,light street,,adelong,2428,vic,19110305,19,02 47460338,1942604,7
1380,isaac,scicluna,36,beasley street,,glen waverley,3150,vic,19040817,31,07 02126189,8909064,9
2610,amy,bussey,22,burdekin street,,bunya,6107,sa,19520615,,02 45426393,4813243,1
2920,harrison,nguyen,47,skinner street,arran,coburg,3550,qld,19480513,26,03 64938687,2426575,6
770,samuel,walter,57,pogney place,second avenue,beresford,5042,sa,19230205,38,02 53039250,3254006,8
330,jordan,russell,38,james smith circuit,,ravenswood,2041,qld,19670926,23,07 55270799,7248215,4
3620,sara,edwards,3,simpson street,bonnie doon,woodcroft,4163,sa,19090811,31,07 60196455,9106885,3
1390,oliver,kelly,1,birdwood street,the parsonage,st johns park,2126,nsw,19660419,29,02 65524852,4347832,9
1930,lachlan,,209,lexcen avenue,lucknow street,thornton,6258,vic,19271018,32,03 69818453,7679732,7
400,alice,easton,3,bugden avenue,,nyngan,6018,vic,19611017,40,04 60531662,6723614,1
