rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,age,phone_number,soc_sec_id,blocking_number
5410,jean-claude,rawnsley,3,bowen street,,tootgarook,3058,vic,,29,,4057146,0
7000,blake,cerny,9,nardoo crescent,,moe,2110,nsw,19130630,19,03 11151154,2879953,0
14160,damien,spencer,21,goodparla street,latham drive,cremorne,6152,nsw,19820104,29,03 15310280,4543554,8
2060,wilson,thomas,94,coningham street,abilene,bentley,4214,qld,19291029,17,04 29229586,3173203,2
14320,mackenzie,sugden,9,boolee street,argyle garden vlge,gisborne,2782,wa,19810830,,,2036027,1
3630,cameron,loffel,9,rason place,birralee,north geelong,,vic,19260109,30,03 71939997,4456744,4
4080,flynn,koerner,18,brennan street,,woodridge,3162,qld,19450817,22,03 72088382,1765448,4
3440,lucas,dow,14,capella crescent,,west launceston,2068,qld,,32,04 09913088,8122333,7
5980,sophie,rowe,42,spowers circuit,,canterbury,2480,vic,19890823,37,04 12785291,7237490,2
7010,ruby,hungerford,3,outtrim avenue,,safety bay,4670,nsw,19240928,,03 40910631,8314823,4
13690,kelsea,blanskow,10,purbrick street,,greensborough,4516,,19710312,29,03 67677851,3461501,0
13420,nicholas,nuske,32,newdegate street,heatherbloom,warradale,5046,,19121126,39,03 00976716,2222798,5
3130,imogen,tarte,,,wandoo park,sinnamon park,2071,nsw,19630415,27,02 85629494,9342927,9
750,katherine,austin,1140,getting crescent,,regents park,7140,wa,19861217,24,03 59804914,6059915,7
2140,nathan,lunson,29,sullivan crescent,drayton villa,lal lal,2291,qld,19870917,39,03 39840414,3210436,1
13170,bianca,holman,9,fraenkel street,,holland park west,2587,vic,,22,02 92979547,8597153,3
13050,georgia,pohlinger,69,bage place,silver shore,elsternwick,4565,vic,,,04 51875429,9401075,6
6560,benjamin,greenhough,34,dexter street,,stanmore,2257,,19750816,24,07 28748365,6710357,4
1400,wilson,kelman,141,bertram street,,doubleview,2850,vic,19301013,25,07 39887974,7077461,8
7220,luke,d'agostino,6,sherwood circuit,,robina,2219,nsw,19410216,34,04 09528465,1070593,1
6140,alexandra,woolford,35,larakia street,,south west rocks,3109,nsw,19160202,,03 42485010,8695422,2
12840,matthew,pagnozzi,13,shakespeare crescent,john flynn medical centre,wauchope,3980,qld,19310412,27,04 50097855,9949970,1
10190,oliver,dunstall,1079,springvale road,,quorn,2232,act,19091017,,07 23406455,3712944,0
11610,sachin,cox,12,hobday place,scotsburn,st huberts island,4110,nsw,,35,08 91925081,7897057,0
4030,jacqueline,barkhordar,6,lathlain street,,whittingham,5063,sa,19100203,,03 63872198,3887847,6
14940,mattheo,mclean,,faucett street,,leppington,2233,vic,19750101,38,07 62635170,3898063,0
11680,amber,fraser,132,weston street,,camberwell,2088,qld,,,03 31833721,6359131,4
9950,jackson,hughes,38,firbank close,nebraska north,valentine,2870,nsw,19211223,33,02 19262878,2520225,6
5870,sophie,gill,40,burn street,,clayton,4814,nsw,19600514,31,04 38625264,9090096,9
7410,joshua,nisbet,22,burkitt street,john james medical centre,canterbury,5250,qld,19991102,23,,8019717,6
8870,kade,ward,92,,,elmore,7051,qld,19310706,34,08 38023464,9100654,6
11150,amy,wellings,33,gillespie street,finance house,rosebud,2112,qld,,27,03 64584012,1658196,0
8900,william,yon,14,la perouse street,,melbourne,2913,vic,,33,04 75083326,5954513,9
4930,kyle,hand,23,marulda street,karingal home,shailer park,3195,vic,19430628,30,08 04523672,7622176,1
60,kaitlyn,kuchel,3,dickinson street,little hills,hurlstone park,3070,nsw,19990831,25,04 31727957,9309600,6
13490,jessica,hartwell,14,bugden avenue,,glen huntly,2750,,19891220,25,04 79978901,8991074,3
6210,oliver,slaven,,lock place,abelene court,kalgoorlie,3043,nsw,19930509,,,2872648,1
6470,paris,brockmeyer,608,oxley street,,riverside,5600,nsw,19450806,,02 30265223,4180704,6
14600,teal,doherty,24,antill street,heatherbloom,devonport,3175,nsw,19880604,32,07 43246862,4174159,2
3060,maya,merryfull,23,hallen close,,bowen,2760,tas,,,04 36626163,8772669,6
5160,kyle,males,2,roberts street,,parkside,3472,sa,19051112,22,02 56623380,5753843,0
10600,harrison,tarrant,22,baines place,,redcliffe,2540,wa,19680917,26,04 32600190,4417226,7
12190,abbey,gabrielli,112,owen dixon drive,,south perth,4311,nsw,19870201,25,02 47148393,6655238,3
7300,niamh,brandon,1,tepper circuit,cardwell range,buderim,4152,vic,19151209,,03 40525145,5267287,6
9690,teneille,graham,7,wynn street,talbingo,southport,3073,qld,19640708,28,03 56139102,2697550,5
320,cooper,jacobs,66,mcculloch street,,burleigh heads,4740,nsw,19001025,38,07 78456596,7579860,7
830,jay,may,22,keys crescent,,upwey,2566,nsw,19880804,39,02 79847488,9966788,5
1260,stephanie,langiotis,18,bambridge street,warawong,toowong,2176,vic,19081117,21,03 61302585,7689231,3
14020,shannon,cooper,5,legge street,woodport ret vlge,green point,3977,qld,,32,04 39400183,1002979,6
14220,cameron,carins,67,henry melville crescent,the reservation,humpty doo,2482,,,24,03 14975995,3523289,8
4790,barkly,richards,67,thornley place,happy valley,goulburn,2603,vic,19480130,,07 01796773,4934895,4
6010,harry,parsons,4,mileham street,,glenroy,4350,qld,19230401,35,02 28611704,5411474,3
9040,sybella,johnston,20,,,chelsea heights,3220,qld,19820106,,03 77181637,9540258,9
13660,angelica,williams,110,buik place,,kensington,6148,nsw,19460203,,04 20239640,3601681,2
3230,james,collins,3,bushby place,,aberfoyle park,4508,nsw,19120226,30,08 10568879,8039749,4
9080,lexie,jones,206,glyde place,,giralang,2197,vic,19830913,,04 50899922,3657367,4
5480,joshua,kruger,34,allcott place,,prospect,4019,nsw,19560820,21,,6047803,6
11470,arabella,tumes,85,trickett street,narolia,wantirna south,3350,wa,19961129,28,04 97790332,3817689,6
3930,megan,o'neil,90,lorne place,,north rocks,3084,wa,19770928,35,,1436603,7
1160,annabelle,haines,28,hopegood place,,toowoomba north,3181,nsw,19990623,29,02 29932302,3759491,8
14520,oliver,mccarthy,8,pryor place,,wollongong,7316,sa,19841016,38,04 35151652,6139087,8
4270,matthew,fodwell,34,bindel street,,keilor,4132,nsw,19891120,43,04 27204796,8210663,9
4010,zachariah,beattie,23,mcclintock street,,campsie,6018,,19931112,41,02 00909200,3291438,2
9090,jade,gray,35,maloney street,,st georges basin,2173,qld,19441218,21,02 44940317,1675196,5
4050,jessica,morton,97,euroka street,the potteries,rye,2101,qld,19301223,19,02 68625131,7289559,1
8930,laklynn,heazlewood,2,throssell street,worobil watch,henley beach,4871,vic,19941205,29,02 23357448,2487209,1
8180,jade,reardon,28,copland drive,the willows,black rock,2319,nsw,19801123,29,02 04191477,5196200,4
11590,jayden,howe,30,bremer street,,newtown,2770,qld,19880529,20,07 76518636,1982954,2
9010,brigitte,jotic,6,chuculba crescent,,newton,3163,vic,19890313,24,02 71729385,8988645,8
14720,georgia,goymour,7,cotter road,,rosebud,2713,vic,19281023,31,07 42350649,4792876,5
4750,bethanie,hamilton,82,dunstan street,,cessnock,3950,sa,19670424,,08 91424561,4511684,5
660,,smith,14,stockdale street,,tarro,2323,vic,19550514,28,08 62240567,9643324,3
5710,alexander,jury,3,heard street,,ben lomond,2101,nsw,19960228,31,02 03441716,6236462,8
3670,amber,bunder,32,kavel street,,bentleigh,3070,vic,19170901,26,03 74557454,1726935,7
12360,bridget,pasfield,13,furphy place,,elizabeth north,3138,nsw,19490322,,07 59066266,7798551,6
10670,annabelle,cooke,240,wattle street,,cootamundra,2095,qld,19281108,31,07 97282709,6856286,8
9230,emiily,versteegh,13,pinkerton circuit,,seaford,2234,,19680729,17,,6692861,8
3560,finlay,bull,108,newman morris circuit,,camden,4694,nsw,19840727,36,07 13378278,8961336,6
11350,mason,tilley,6,oldfield circuit,mountain view retirement vlge,st marys,3070,qld,19990116,,02 91089529,7784645,7
1510,alicia,pearson,14,rumker place,glenlee,roma,3276,nsw,19910907,34,02 09198966,6923465,7
8780,caitlin,fleming,6,maclean street,stockland town centre,colonel light gardens,2156,vic,19570429,25,07 84982221,3810803,0
3380,lachlan,carnachan,825,bimberi crescent,,main ridge,4740,nsw,19670222,42,08 35800197,6505859,5
5150,aimee,pridham,14,chataway crescent,west hostel,maidstone,2644,,19090813,21,08 26422541,2945149,0
9100,liam,glann,7,terewah circuit,,st albans,2354,sa,19240523,22,02 46113745,6076289,0
6580,eva,niaura,27,osborne place,,bendigo,3289,,19760605,30,08 09563914,9772650,3
7250,billy,simpson,18,dash crescent,,braddon,6432,vic,19280709,32,02 81700042,1114338,5
9490,seanna,adams,18,,devencourt,hallam,2650,nsw,19250416,31,02 29807481,6328733,9
4950,xavier,cawthen,5,embley street,,bonython,2145,qld,19960528,37,03 18272297,5743451,4
13020,macey,carter,8,noongale court,,ararat,2062,nsw,19720131,25,02 46522439,8254783,7
12160,niamh,harris,53,macquarie street,ferndale,wagga wagga,2035,vic,19570102,,07 26440697,4210745,9
3390,sophie,elwin,7,kumm place,,campsie,2620,vic,19110920,,07 23189144,3549828,2
6730,emiily,torsney,23,kenyon circuit,,noble park,7010,qld,,,08 61641247,5795791,1
1320,lauren,molyneux,20,lunn place,,thornton,4715,vic,19831007,22,03 36897838,7970566,5
9070,taylah,ellin,7,riley close,,craigieburn,2422,nsw,19900626,32,07 99679901,6023250,9
3150,emiily,hall,49,haines street,,weipa,3150,tas,,35,04 14995618,6943811,3
7620,georgia,shanahan,6,watling place,oak hill,bargo,4860,nsw,19981016,,04 32711146,6957600,6
11090,quinn,kernick,28,woolner circuit,,kallangur,3085,nsw,19280614,39,02 04768695,1683756,9
3200,kyle,fiorillo,9,richardson circuit,,marsfield,3618,nsw,19540709,,04 07792729,5918202,2
6670,domenique,woolford,39,charlton street,tralee,bathurst,2747,qld,19811212,,07 16214804,7681641,0
9980,holly,bugg,19,weston street,,newtown,5113,wa,19750418,33,04 85284676,5918225,8
10510,nathan,asquith,6,lansell circuit,girral park,marion,5023,nsw,19331218,,08 96906174,5260457,2
2590,jade,leach,53,low place,,cremorne,3130,nsw,19070702,31,02 47591987,9875904,3
4300,tiarna,fortune,114,massey street,,hamilton hill,4153,vic,19060502,30,02 65042207,7983050,7
10070,harrison,frangoulis,84,rivett street,grahams bridge,kingston-on-murray,3150,nsw,19570514,28,07 86142371,2329526,0
9520,angus,shillinton,,ewing street,kobi clinic,winslow,5159,qld,19300902,,03 41301511,9716926,2
12850,brayden,graetz,7,dooring street,kiloran,griffith,2035,vic,19980317,32,02 44331441,9709405,1
9000,oscar,carr,1,carbeen street,mckail,north narrabeen,3280,,19770107,30,03 66001804,3653083,4
12420,kenneth,nousiainen,1,,,o'connor,2227,sa,19120424,39,08 24095591,9420844,9
2850,makayla,,141,higinbotham street,,bowral,3280,,19470910,34,03 63089473,4043172,2
12510,olivia,townsend,46,laman place,st louis est parkers,mount hawthorn,2330,sa,19510325,22,04 80802615,2647122,0
6400,matthew,prior,245,meagher place,byron siding,inverloch,3188,qld,19211122,30,08 34427767,8400336,3
9140,harrison,hawes,146,de graaff street,,shepparton,,vic,19090309,36,,2849417,7
5500,gracie,biggs,14,healy place,,parmelia,6390,nsw,19841014,32,03 18547248,6163599,0
13820,matthew,parker,1,mcbryde crescent,,glenelg north,2729,qld,19920911,27,04 40472335,6167423,2
5510,jacob,shannon,19,brazel street,,wonga beach,4613,,19170617,18,07 18116974,1858613,2
1480,charlie,swift,481,,,giru,2022,vic,19520805,24,03 42551318,8193944,6
10100,ava,coulter,138,crawford crescent,eliza purton home,coodanup,3629,,19370815,35,02 04396520,6665434,3
3620,jessica,anspach,7,holland street,,shepparton,4805,qld,19680822,24,07 26625864,1360078,2
8860,sophie,owens,15,jardine street,spinnaker sound marina,moree,2200,vic,19390507,,08 04204302,1671726,1
11340,chelsea,spry,,disney court,noyea park retirement country club,merrigum,6567,vic,19241114,27,,2868200,1
3220,georgia,swanson,18,giles street,heathglen village,nambour,2034,,19510611,24,03 44965822,1667267,0
8300,fiona,pyke,23,mugga way,latrobe retirement village,broadbeach,3136,vic,19330618,,07 68889598,4229706,1
11930,shakirah,vukasovic,1,phelp court,,annandale,4868,nsw,19171203,37,07 43079882,7768906,4
13360,jack,millhouse,48,ringrose crescent,,padbury,3103,nsw,19330807,30,03 89512148,2349050,6
610,kaitlin,feller,7,o'loghlen street,,brighton,6056,qld,19920703,33,04 77243442,7906190,4
10890,emiily,ellerman,1651,bathurst place,,muswellbrook,2132,vic,19260304,,02 55931619,9459415,9
1580,jessica,creek,40,medley street,,nowra,2077,sa,19700318,30,,4648502,9
3430,natalia,jamison,8,jemalong street,garden settlement,kingswood,2257,nsw,19950707,,02 99251820,3850564,6
6780,thomas,baratella,32,cornish place,glen heather,duffy,3011,nsw,19360523,,07 27259584,1062496,7
7880,kate,beck,4,govett place,bimbadeen,balaclava,4871,qld,19530417,22,08 94091697,5540308,3
3780,emma,lumsden,12,denovan circuit,,randwick,3037,vic,19870414,,,1420227,4
4190,claudia,,21,duffy street,,mount gravatt,2165,vic,19150807,27,07 38769393,8684734,3
12990,cassandra,rehbein,46,givens street,pevensey,koo wee rup,5081,vic,19290121,26,07 67628056,7265074,1
10300,sarah,taylor,41,gymea street,trewilga,sutton,3188,vic,19770606,31,07 59493335,4964763,4
9260,lachlan,garratt,21,grieve place,,wheelers hill,2122,nsw,19030623,31,04 29068690,1720477,2
14210,barnaby,floyd,35,nambucca street,,raglan,2558,,19820813,20,07 21941359,7551295,4
8710,joel,willis,12,darwinia terrace,villa 10,liverpool,2482,nsw,19530202,23,03 69502304,1017059,5
2490,ethan,schultz,11,shackleton circuit,,coburg,3205,,,27,07 78087587,8323142,6
4840,matilda,hodge,72,cobar place,,wanneroo,6163,qld,19370221,31,07 11696749,1366679,4
1470,makayla,karin,16,forsythe street,,bundaberg north,2307,,19240427,27,03 85122287,9191054,5
3300,reece,hogan,27,delamere street,targoora,cherrybrook,4159,qld,19500504,,04 27576464,8704344,2
960,evan,stuart,19,horbury street,robin's cottage,toukley,3107,nsw,19101208,32,02 14312128,7442208,8
11050,olivia,revill,7,gibb place,,oakleigh east,5277,nsw,19400110,,04 07871987,5585427,3
8080,cambell,griffin,31,goldner circuit,,railton,4680,sa,19170730,30,04 36412192,8274787,4
3730,matthew,geekie,112,berra close,villa 375,nyngan,3226,nsw,19581018,38,02 68785914,5881909,2
3310,matilda,bullen,15,whitham place,devon point,keilor downs,4559,,19300816,26,08 69245930,9902012,1
5020,joshua,petersen,39,scrivener street,villa tramonto,,3672,vic,19840528,29,07 84042754,8712445,9
13010,talia,zammit,452,bromell circuit,,fawkner,2533,vic,19820324,27,04 72948173,4211325,3
12660,elysse,attridge,9,salsola street,,collie,2071,tas,19920113,24,02 60246104,1001432,5
11970,eliza,friend,205,leith place,,nambour,5070,nsw,19001002,35,04 00770204,3417708,9
9730,jade,laukkanen,12,stephens place,,alice springs,2450,qld,,32,02 63733182,1519618,5
9550,oscar,,78,partridge street,bennelong apartments,cannonvale,4701,sa,,,02 69068268,4677348,9
7560,georgia,conway,201,hicks street,,thornton,3207,nsw,19900314,28,08 76625857,3089992,6
4690,,lockhart,33,clive steele avenue,cammeray,hill end,4806,nsw,19870308,34,08 43816315,7240657,4
3710,kate,millwood,42,templeton street,,gracemere,3166,qld,19840203,,08 85616116,9940491,5
7200,jaggah,paige,,gatton street,,flynn,2044,nsw,19251102,29,07 49283442,4726044,5
6220,ronan,works,15,downing place,,hastings point,5025,vic,19610312,20,03 76653487,5808450,5
14840,shaun,geue,127,livingston avenue,coastwatchers shopping centre,mildura,3162,qld,19510307,31,07 14437588,6054161,2
310,harry,clarke,211,newbery crescent,trinity hostel,numurkah,2067,qld,19811216,22,03 54256571,7444203,4
2410,lachlan,bennett,95,kevin street,,albion park rail,4216,nsw,19690714,32,03 58118882,8830307,4
14280,jessica,sullivan,14,fernyhough crescent,,manoora,4740,qld,19510725,29,04 50282716,3235118,9
14670,ryan,wagner,24,nunan crescent,,tantanoola,2320,,19840719,32,,2636861,6
1210,charlotte,easther,25,marlock street,chatsworth,quedjinup,6285,wa,19140705,,03 41474947,8377473,9
13640,rebecca,ray,122,mcclaughry place,military base,kingsford,4215,nsw,19680710,29,02 44243901,6202093,1
12380,aimee,warne,14,,,bordertown,2160,,19200727,35,08 78959741,3020061,5
5960,carla,gorgula,116,embling street,,concord,2560,vic,19070519,32,02 28946997,9463739,2
8730,edward,gordon,3,gungurra crescent,warreawee,gwandalan,6108,,19260321,24,07 68564090,5339683,1
7520,jade,russ,103,adamson crescent,sundown motor vill,bolivar,4211,qld,19151112,30,02 46648302,9702641,2
9740,jaxin,mattschoss,25,ballumbir street,john maxwell building design,ettalong,3672,nsw,19870907,38,03 29914232,1861460,8
1550,jack,coats,18,pocket avenue,,huntly,2228,nsw,19410827,33,04 16649100,9045346,6
1310,tristan,jackson,18,clifton place,,woolloongabba,2478,nsw,19720408,33,04 36119185,1465406,9
11170,amy,brown,5,colebatch place,,cressy,2289,vic,19420501,24,04 75669887,4389790,0
12830,imogen,harper,41,hensman street,rosa brook wing,sunshine north,,vic,19460119,32,04 15967530,1260558,8
12320,shannon,blake,412,fowler place,drumsara,mildura,2780,,19980306,23,08 44014156,7985837,7
7430,sebastian,drake,1,methven place,,ingoldsby,2167,nsw,19670326,25,03 43025816,6030488,5
14350,,bowers,252,hansen circuit,,runcorn,,vic,19190526,29,02 18166889,7523279,5
5440,zac,cunningham,55,colefax place,,banora point,4870,qld,19720131,23,08 68141490,4586796,1
12950,dayna,gifford,36,bandulla street,,randwick,5126,qld,19880622,29,04 65157666,1901324,0
9790,matilda,rulfs,4,shackleton circuit,,seaford,4179,nsw,19831226,25,02 16908705,7912092,7
7370,jai,rose,62,bathurst place,,mount pritchard,2148,nsw,19771203,30,07 37405897,4714415,6
8480,charlie,chase,21,bonython street,,south lake,6383,qld,19611027,,08 33102193,8142490,5
4120,ainsley,shurley,24,thomas hart street,,albany,4500,qld,19781228,35,,7612719,4
8310,oliver,hobbs,35,antill street,,malvern,3188,nsw,19491109,37,04 40874447,5686122,3
5140,dillon,blunden,38,moyes crescent,wollongong vet hospital,fulham gardens,2133,,19270910,24,08 72880734,1213489,5
4130,hamish,haywood,3,waugh close,,crows nest,6208,nsw,19281218,27,03 05806690,2302107,6
6260,jessica,booker,24,beaver place,springvale,rowville,2558,nsw,19771216,33,02 21564955,3154346,7
13810,james,hodgson,11,wedgewood close,,leopold,2046,vic,19981028,31,04 16989589,3427595,5
12910,alicia,lamb,7,allambee street,terrace caravan park,echuca,3215,vic,19810829,34,02 80781833,2004432,0
3970,courtney,price,340,purser street,boat mt,wentworthville,5556,sa,19390106,25,03 91777884,2519786,5
8100,carlin,macintosh,11,chandler street,woodside,merrylands,4211,nsw,19660901,35,03 12196321,9328478,9
13520,katelyn,huynh,44,hawkesbury crescent,glendalough park,fawkner,3042,qld,19160713,,03 76332034,2038563,3
7500,cambell,healey,106,mcleod place,cambrai village,aberdeen,4035,vic,19340311,39,04 86565476,1422777,0
5340,lily,henderson,75,,,tanah merah,3934,vic,19401130,33,07 80396655,3032880,9
11720,ainsley,white,62,battersby circuit,,durras north,4740,vic,19980706,31,08 50764586,8345755,8
12550,jack,britton,150,owen crescent,,goolwa,6210,vic,19200925,30,,9082090,6
12200,ella,temme,25,blackbutt street,,capalaba,2680,qld,19800203,33,02 57563709,3256433,3
11060,abbey,ulrich,69,boustead circuit,,ryde,4870,sa,19560223,35,04 50930373,4227631,0
14830,alessandria,,13,badenoch crescent,glentrevor,coochiemudlo island,5725,vic,19560101,25,07 96024813,7281513,6
13940,vanessa,thorold,19,cargelligo street,wiluna,bridgeman downs,3084,nsw,,21,07 77521056,3755317,2
11360,cambell,langsford,22,fimister circuit,,clifton springs,4405,vic,19540413,31,03 28699805,7890985,8
1800,joel,aitchison,310,randell street,,dingley village,2145,wa,19580225,26,07 24432393,9551794,6
2380,georgina,douglas,3,benson crescent,,highton,2232,wa,19010712,21,04 60378464,7475607,1
1180,michael,shorthouse,2,bear place,granny flat,maylands,4104,wa,19870604,30,03 18943480,5337335,0
7470,bethany,scott,47,balfour crescent,,bentley,3136,nsw,19341223,27,03 00317223,3637923,5
5530,deakyn,squires,6,,,noosa heads,3106,sa,19150929,32,07 84863422,4986833,1
2870,sophie,webster,27,gavin place,,rockhampton,4815,qld,19020502,29,03 36069023,7377839,5
8580,ellie,faulkner,28,cripps place,,hamersley,4224,nsw,19540702,27,08 12629474,5130853,4
14970,schkirra,peters,19,wardill close,,daisy hill,2747,vic,19811228,37,,6068511,2
2450,joshua,murphy,2,russell street,peerabeelup farm cottages,sassafras,4744,vic,19570728,42,04 82209810,1676648,7
5270,alex,hegarty,49,gurner street,,crows nest,2064,qld,19150217,25,08 68679427,4053067,1
7900,finn,heintze,5,heagney crescent,,taylors lakes,2614,qld,19621127,33,07 69614373,1034314,3
14980,thomas,skipworth,77,monaro crescent,,kenthurst,3109,nsw,19320703,29,02 53887776,7339777,2
550,timothy,guckel,216,nemarang crescent,,carey park,2607,vic,19671214,29,04 18699197,5223246,1
6940,braedon,judd,24,lamb place,glenburnie,ormeau,3074,nsw,,28,07 62413826,2645562,4
2000,alexandra,worthley,40,dugdale street,numerella,brendale,2122,qld,19251115,,08 40581855,9477981,5
11240,samuel,taylor,61,fidler court,denarque,hendra,6175,vic,19190916,38,08 60935081,4225080,1
8550,ty,white,32,kosciusko avenue,,erskine park,4350,vic,19560413,21,07 42410579,5880495,1
9270,sybella,wood,37,redgrave place,sec 38,jamisontown,6210,sa,19660417,32,03 27330275,9982659,1
5360,joshua,honold,74,henderson street,,highton,2257,nsw,19620716,,02 65887593,5500961,3
760,corey,leach,9,batchelor street,,enmore,3061,nsw,19051128,24,04 74410750,5980326,1
9280,riley,fechner,13,allawah flats,,cremorne,2093,nsw,19740318,,03 11501385,4551952,5
1190,tara,byrnes,29,proserpine court,,tanunda,3629,qld,19500601,32,03 67220479,8408949,3
13750,lucas,molloy,32,bell street,,wye river,3730,sa,19761118,29,04 44411825,7651075,9
3180,harriet,baldock,3,erskine street,,chapman,3805,vic,,27,07 09748469,8943504,3
4550,luke,cesare,20,wilkins street,,moe,3188,nsw,19540330,35,02 13005656,6604185,8
1140,cooper,fredericks,11,crisp circuit,castle hill road,lake munmorah,2022,nsw,19681109,34,03 97991124,3681693,4
9680,ella,dunk,5,alda place,greenhills lodge,strathfield,3761,,19000225,21,03 81557391,1182850,3
7190,elana,butcher,29,tyson street,mowbray park,glebe,2530,nsw,19021030,26,02 05960986,9278039,4
2220,shantal,kelly,18,bibby place,sandcastles,warrnambool,4520,qld,19230126,31,02 06362162,1030007,6
7820,mitchell,ettridge,26,leahy close,amberlea,killara,3182,vic,19960522,28,04 11498629,2335580,3
540,oscar,tipple,26,,sit 63,woodvale,6027,nsw,19911210,24,07 02869591,9615753,8
6520,amelia,dunn,6,andrews street,,earlwood,3133,nsw,19561006,16,08 06752018,3791776,8
280,lachlan,moysey,6,nunan crescent,glen leckie,white rock,4670,qld,,37,08 47796337,7532827,5
7920,gianni,guilfoyle,25,kingsford smith drive,glenelg,mulgrave east,0810,vic,19540205,,02 52028871,6625966,9
1740,evan,coulthard,2,hawkesbury crescent,,queanbeyan,2326,qld,19610715,31,02 18101321,4499019,0
2310,ebony,lim,60,nepean place,bramble bay caravan park,morwell,4220,vic,19970120,35,02 18715381,7984270,3
4110,adela,maresca,73,chubb street,,hunters hill,3825,vic,19300617,31,07 18439525,6548231,6
5330,isabella,gee,,o'sullivan street,forrest gate,phillip,3130,,19070830,,02 65868395,3085823,3
11710,hamish,glover,24,williams street,,wagga wagga,2050,nsw,19840508,22,08 08900747,2627301,8
2910,james,klimes,22,totterdell street,tawarri,lindfield,3525,qld,19651205,44,03 11764570,8089534,2
12960,hayley,kennon,21,bareena street,,roxburgh park,4575,tas,19721021,33,04 19894615,4248371,1
11660,stephanie,peters,46,freda bennett circuit,cedar park,miandetta park,4370,nsw,19541228,33,02 67817532,1410826,8
6920,lily,hackett,16,summerland circuit,,encounter bay,3144,vic,,20,04 35001278,6540854,7
4880,,smith,33,o'sullivan street,wangaroo,greenbank,6280,nsw,19880216,30,03 89498891,6481157,7
1240,lacey,spouse,6,harwood court,kincumber nautical vlge,dundas,3123,wa,19650302,24,02 03346998,4837996,9
3290,clain,murphy,30,ulm street,edelweiss,currimundi,2170,vic,19751030,31,04 61546895,6054995,9
10460,reganne,playsted,212,may maxwell crescent,laurieton haven retirement village,wiley park,2605,vic,19270215,27,07 86823598,6988108,7
10410,chloe,mclennan,57,hallstrom circuit,st john's campus,north parramatta,4178,wa,19720324,,02 50288968,3977000,2
670,keegan,deacon,98,madigan street,,charters towers,3629,nsw,19440531,32,07 82424041,4105406,0
9940,christopher,robertson,22,bunya close,greenacres,llowalong,2131,vic,19890927,,04 37665077,1847901,8
11370,georgia,leak,16,pirani place,,jamieson,2827,,19750104,21,08 40723330,2136951,4
9570,rhys,campbell,224,esperance street,,randwick,2143,qld,19650524,,08 57801261,1049549,3
3260,annabel,stark,4,trumble street,glenmore,bowral,3437,nsw,19590220,28,03 76476100,1654991,0
11160,nicholas,hawkins,40,gellibrand street,,sanctuary point,6169,vic,19411128,37,03 94504307,3349972,2
8010,flynn,whitelock,30,tillyard drive,ockeridge,cottesloe,3355,vic,19171129,33,02 59263258,4056604,7
8430,jessica,williss,80,duffy street,,fulham gardens,3023,,19780606,32,08 33479863,9705318,3
680,timothy,ninness,6,gleadow street,mystra,annandale,2756,qld,19990404,24,07 38726742,7612904,2
12710,isabella,adorjan,26,kambalda crescent,peninsular village,bowral,4570,nsw,,31,02 51977848,6089316,9
7850,jaggah,foster,150,,hacienda caravan park,fannie bay,3029,,19400921,31,07 04887968,6261651,5
11190,jake,keeley,25,canopus crescent,,norwood,4870,wa,19660106,16,08 99667377,1881500,1
8420,tayah,bacon,13,house circuit,,casuarina,5116,nsw,19600103,34,04 48083507,7041366,6
490,lochlan,lethlean,60,roxon place,,shepparton east,3139,wa,19660304,20,08 63370795,8247632,2
7060,montana,rayner,13,castleton crescent,,peakhurst,3192,wa,19300825,30,04 59180314,1112552,8
2050,adam,markwick,18,cuthbert circuit,,boronia,2226,vic,19001013,26,02 21651376,5879460,2
9990,rhys,smith,27,sproule circuit,,woodridge,4560,tas,19050925,24,02 63016789,9064726,0
12970,katelyn,nissink,4,southern cross drive,,andrews,0812,qld,19970708,30,03 73875351,3776588,1
7840,kyle,baldwin,12,dawson street,flt 1,pascoe vale,4069,qld,19871110,,02 05209057,7621114,9
11750,mitchell,cragg,43,woollum street,,bayswater,2120,vic,19800522,32,04 14557423,7598342,2
9660,kane,rayner,24,shackleton circuit,,fairview park,3058,wa,19660804,31,02 18628217,3514889,1
11250,ruby,emery,10,liverpool street,,beachmere,3683,vic,19010911,40,08 05278406,8152608,9
5310,kody,pinson,65,leahy close,,altona,6281,vic,19680703,,04 59701533,8229983,6
14620,jack,taylor,19,mawalan street,penare farm,laurieton,2607,vic,19700925,22,07 88621922,1451045,7
13980,zachary,macgill,52,giblin street,,coburg,2747,nsw,19291204,26,07 12615792,5334901,9
10080,isabelle,boyle,32,bacchus circuit,,elizabeth downs,4800,,19880215,33,03 82436923,9584519,1
13790,jack,gurung,28,bellinger circuit,the village,salisbury,4575,nsw,19670512,34,08 78024768,8045186,7
430,adam,puttman,7,discovery street,mountainside,north bondi,2261,vic,19181007,,03 91996591,7695680,9
6430,harrison,o'meara,45,frew close,hillview,bayldon,2594,nsw,19040623,39,03 06604498,9700453,2
7570,benjamin,momich,107,rubin place,,albury north,3041,qld,,,04 51037550,7086274,0
6710,michael,wheaton,3,burrinjuck crescent,brisbane meadows,south hobart,6102,vic,19010110,,04 48740298,9774212,1
9450,alyssa,tighe,1,randell street,,redwood park,4109,nsw,19010221,18,03 46055407,7440843,8
